trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,n_bars
45,0.5555555555555556,1.3714285714285714,15.311111111111112,7.0,689.0,0.1132382977258097,3,5
45,0.5111111111111111,1.353009935710111,13.422222222222222,5.0,604.0,0.11304525316144996,4,3
45,0.5333333333333333,1.3199167244968772,20.488888888888887,4.0,922.0,0.10343477645722607,3,15
45,0.4888888888888889,1.2886904761904763,8.622222222222222,0.0,388.0,0.09446847175968211,4,2
45,0.4444444444444444,1.107506950880445,2.577777777777778,-8.0,116.0,0.03910777471800855,4,1
45,0.4888888888888889,1.0967567567567567,7.955555555555556,-4.0,358.0,0.035078262923180156,4,30
45,0.5333333333333333,0.9394463667820069,-3.888888888888889,10.0,-175.0,-0.021877838631720454,3,10
