trade_date_et,level_price,level_type,touch_index_in_session,touch_timestamp_utc,touch_timestamp_et,approach_side,outcome,resolve_timestamp_utc,bars_to_resolution,message_count,cluster_type_count,cluster_types,cluster_level_count,has_absorption_cluster,second_touch_after_bounce,test_number_bucket,level_type_label,rounded_level_price,strength_score
2025-01-02,21121.75,session_level,1,2025-01-02 17:30:00+00:00,2025-01-02 12:30:00-05:00,from_above,bounce,2025-01-02 17:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21121.75,47.5568604759956
2025-01-02,21121.75,session_level,2,2025-01-02 19:27:00+00:00,2025-01-02 14:27:00-05:00,from_below,bounce,2025-01-02 19:28:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21121.75,49.28646363076732
2025-01-02,21121.75,session_level,3,2025-01-02 19:48:00+00:00,2025-01-02 14:48:00-05:00,from_below,bounce,2025-01-02 19:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21121.75,51.660151830053124
2025-01-02,21121.75,session_level,4,2025-01-02 19:53:00+00:00,2025-01-02 14:53:00-05:00,from_above,bounce,2025-01-02 19:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21121.75,51.660151830053124
2025-01-02,21121.75,session_level,5,2025-01-02 20:04:00+00:00,2025-01-02 15:04:00-05:00,from_below,bounce,2025-01-02 20:05:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21121.75,51.660151830053124
2025-01-02,21121.75,session_level,6,2025-01-02 20:37:00+00:00,2025-01-02 15:37:00-05:00,from_above,bounce,2025-01-02 20:38:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21121.75,51.660151830053124
2025-01-02,21121.75,session_level,7,2025-01-02 20:39:00+00:00,2025-01-02 15:39:00-05:00,from_above,bounce,2025-01-02 20:40:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21121.75,51.660151830053124
2025-01-02,21320.5,session_level,1,2025-01-02 14:30:00+00:00,2025-01-02 09:30:00-05:00,from_above,bounce,2025-01-02 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21320.5,47.5568604759956
2025-01-02,21320.5,session_level,2,2025-01-02 14:33:00+00:00,2025-01-02 09:33:00-05:00,from_above,break,2025-01-02 14:34:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21320.5,49.28646363076732
2025-01-02,21320.5,session_level,3,2025-01-02 14:50:00+00:00,2025-01-02 09:50:00-05:00,from_below,bounce,2025-01-02 14:51:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,4,2025-01-02 14:52:00+00:00,2025-01-02 09:52:00-05:00,from_below,break,2025-01-02 14:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,5,2025-01-02 15:20:00+00:00,2025-01-02 10:20:00-05:00,from_above,break,2025-01-02 15:21:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,6,2025-01-02 15:52:00+00:00,2025-01-02 10:52:00-05:00,from_below,bounce,2025-01-02 15:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,7,2025-01-02 15:55:00+00:00,2025-01-02 10:55:00-05:00,from_below,bounce,2025-01-02 15:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,8,2025-01-02 16:39:00+00:00,2025-01-02 11:39:00-05:00,from_below,bounce,2025-01-02 16:40:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,9,2025-01-02 16:48:00+00:00,2025-01-02 11:48:00-05:00,from_below,break,2025-01-02 16:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,10,2025-01-02 16:53:00+00:00,2025-01-02 11:53:00-05:00,from_above,break,2025-01-02 16:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,11,2025-01-02 16:58:00+00:00,2025-01-02 11:58:00-05:00,from_below,bounce,2025-01-02 16:59:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,12,2025-01-02 17:02:00+00:00,2025-01-02 12:02:00-05:00,from_below,bounce,2025-01-02 17:03:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,13,2025-01-02 17:13:00+00:00,2025-01-02 12:13:00-05:00,from_below,break,2025-01-02 17:14:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21320.5,session_level,14,2025-01-02 17:15:00+00:00,2025-01-02 12:15:00-05:00,from_above,break,2025-01-02 17:16:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21320.5,51.660151830053124
2025-01-02,21333.0,session_level,1,2025-01-02 14:30:00+00:00,2025-01-02 09:30:00-05:00,from_above,bounce,2025-01-02 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21333.0,47.5568604759956
2025-01-02,21333.0,session_level,2,2025-01-02 14:33:00+00:00,2025-01-02 09:33:00-05:00,from_above,break,2025-01-02 14:34:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21333.0,49.28646363076732
2025-01-02,21333.0,session_level,3,2025-01-02 14:52:00+00:00,2025-01-02 09:52:00-05:00,from_below,break,2025-01-02 14:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,4,2025-01-02 15:20:00+00:00,2025-01-02 10:20:00-05:00,from_above,break,2025-01-02 15:21:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,5,2025-01-02 16:48:00+00:00,2025-01-02 11:48:00-05:00,from_below,break,2025-01-02 16:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,6,2025-01-02 16:50:00+00:00,2025-01-02 11:50:00-05:00,from_above,bounce,2025-01-02 16:51:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,7,2025-01-02 16:52:00+00:00,2025-01-02 11:52:00-05:00,from_above,break,2025-01-02 16:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,8,2025-01-02 17:04:00+00:00,2025-01-02 12:04:00-05:00,from_below,bounce,2025-01-02 17:05:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21333.0,session_level,9,2025-01-02 17:13:00+00:00,2025-01-02 12:13:00-05:00,from_below,bounce,2025-01-02 17:14:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21333.0,51.660151830053124
2025-01-02,21424.5,session_level,1,2025-01-02 15:05:00+00:00,2025-01-02 10:05:00-05:00,from_below,bounce,2025-01-02 15:06:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21424.5,47.5568604759956
2025-01-02,21424.5,session_level,2,2025-01-02 15:09:00+00:00,2025-01-02 10:09:00-05:00,from_below,break,2025-01-02 15:10:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21424.5,49.28646363076732
2025-01-03,21288.0,session_level,1,2025-01-03 14:30:00+00:00,2025-01-03 09:30:00-05:00,from_above,bounce,2025-01-03 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21288.0,47.5568604759956
2025-01-03,21288.0,session_level,2,2025-01-03 15:20:00+00:00,2025-01-03 10:20:00-05:00,from_above,break,2025-01-03 15:21:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21288.0,49.28646363076732
2025-01-03,21288.0,session_level,3,2025-01-03 15:22:00+00:00,2025-01-03 10:22:00-05:00,from_below,break,2025-01-03 15:23:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21288.0,51.660151830053124
2025-01-06,21689.5,absorption,1,2025-01-06 19:01:00+00:00,2025-01-06 14:01:00-05:00,from_above,bounce,2025-01-06 19:02:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21689.5,46.18141542202285
2025-01-06,21689.5,absorption,2,2025-01-06 19:10:00+00:00,2025-01-06 14:10:00-05:00,from_above,bounce,2025-01-06 19:11:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21689.5,47.911018576794575
2025-01-06,21689.5,absorption,3,2025-01-06 19:36:00+00:00,2025-01-06 14:36:00-05:00,from_above,bounce,2025-01-06 19:37:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,4,2025-01-06 19:43:00+00:00,2025-01-06 14:43:00-05:00,from_above,bounce,2025-01-06 19:44:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,5,2025-01-06 19:52:00+00:00,2025-01-06 14:52:00-05:00,from_above,bounce,2025-01-06 19:53:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,6,2025-01-06 19:56:00+00:00,2025-01-06 14:56:00-05:00,from_above,break,2025-01-06 19:57:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,7,2025-01-06 20:04:00+00:00,2025-01-06 15:04:00-05:00,from_below,bounce,2025-01-06 20:05:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,8,2025-01-06 20:21:00+00:00,2025-01-06 15:21:00-05:00,from_above,bounce,2025-01-06 20:22:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21689.5,absorption,9,2025-01-06 20:49:00+00:00,2025-01-06 15:49:00-05:00,from_above,bounce,2025-01-06 20:50:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21689.5,50.28470677608038
2025-01-06,21693.25,session_level,1,2025-01-06 19:00:00+00:00,2025-01-06 14:00:00-05:00,from_above,break,2025-01-06 19:01:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21693.25,47.5568604759956
2025-01-06,21693.25,session_level,2,2025-01-06 19:10:00+00:00,2025-01-06 14:10:00-05:00,from_above,bounce,2025-01-06 19:11:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21693.25,49.28646363076732
2025-01-06,21693.25,session_level,3,2025-01-06 19:32:00+00:00,2025-01-06 14:32:00-05:00,from_above,bounce,2025-01-06 19:33:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,4,2025-01-06 19:36:00+00:00,2025-01-06 14:36:00-05:00,from_above,bounce,2025-01-06 19:37:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,5,2025-01-06 19:39:00+00:00,2025-01-06 14:39:00-05:00,from_above,bounce,2025-01-06 19:40:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,6,2025-01-06 19:42:00+00:00,2025-01-06 14:42:00-05:00,from_above,bounce,2025-01-06 19:43:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,7,2025-01-06 19:52:00+00:00,2025-01-06 14:52:00-05:00,from_above,bounce,2025-01-06 19:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,8,2025-01-06 19:55:00+00:00,2025-01-06 14:55:00-05:00,from_above,break,2025-01-06 19:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,9,2025-01-06 20:06:00+00:00,2025-01-06 15:06:00-05:00,from_below,bounce,2025-01-06 20:07:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,10,2025-01-06 20:09:00+00:00,2025-01-06 15:09:00-05:00,from_below,bounce,2025-01-06 20:10:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,11,2025-01-06 20:11:00+00:00,2025-01-06 15:11:00-05:00,from_below,bounce,2025-01-06 20:12:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21693.25,session_level,12,2025-01-06 20:48:00+00:00,2025-01-06 15:48:00-05:00,from_above,break,2025-01-06 20:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21693.25,51.660151830053124
2025-01-06,21735.25,absorption,1,2025-01-06 14:30:00+00:00,2025-01-06 09:30:00-05:00,from_below,break,2025-01-06 14:31:00+00:00,1.0,3,1,absorption,1,True,False,1,Absorption,21735.25,46.18141542202285
2025-01-06,21735.25,absorption,2,2025-01-06 18:45:00+00:00,2025-01-06 13:45:00-05:00,from_above,bounce,2025-01-06 18:46:00+00:00,1.0,3,1,absorption,1,True,False,2,Absorption,21735.25,47.911018576794575
2025-01-06,21735.25,absorption,3,2025-01-06 18:51:00+00:00,2025-01-06 13:51:00-05:00,from_below,break,2025-01-06 18:52:00+00:00,1.0,3,1,absorption,1,True,False,3+,Absorption,21735.25,50.28470677608038
2025-01-06,21735.25,absorption,4,2025-01-06 18:54:00+00:00,2025-01-06 13:54:00-05:00,from_above,break,2025-01-06 18:55:00+00:00,1.0,3,1,absorption,1,True,False,3+,Absorption,21735.25,50.28470677608038
2025-01-06,21735.25,absorption,5,2025-01-06 20:30:00+00:00,2025-01-06 15:30:00-05:00,from_below,bounce,2025-01-06 20:31:00+00:00,1.0,3,1,absorption,1,True,False,3+,Absorption,21735.25,50.28470677608038
2025-01-06,21735.25,absorption,6,2025-01-06 20:35:00+00:00,2025-01-06 15:35:00-05:00,from_below,break,2025-01-06 20:36:00+00:00,1.0,3,1,absorption,1,True,False,3+,Absorption,21735.25,50.28470677608038
2025-01-06,21735.25,absorption,7,2025-01-06 20:52:00+00:00,2025-01-06 15:52:00-05:00,from_below,bounce,2025-01-06 20:53:00+00:00,1.0,3,1,absorption,1,True,False,3+,Absorption,21735.25,50.28470677608038
2025-01-06,21745.0,session_level,1,2025-01-06 14:30:00+00:00,2025-01-06 09:30:00-05:00,from_below,bounce,2025-01-06 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21745.0,47.5568604759956
2025-01-06,21745.0,session_level,2,2025-01-06 18:02:00+00:00,2025-01-06 13:02:00-05:00,from_above,bounce,2025-01-06 18:03:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21745.0,49.28646363076732
2025-01-06,21745.0,session_level,3,2025-01-06 18:42:00+00:00,2025-01-06 13:42:00-05:00,from_above,bounce,2025-01-06 18:43:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,4,2025-01-06 18:45:00+00:00,2025-01-06 13:45:00-05:00,from_above,break,2025-01-06 18:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,5,2025-01-06 18:48:00+00:00,2025-01-06 13:48:00-05:00,from_below,bounce,2025-01-06 18:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,6,2025-01-06 18:53:00+00:00,2025-01-06 13:53:00-05:00,from_below,bounce,2025-01-06 18:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,7,2025-01-06 18:55:00+00:00,2025-01-06 13:55:00-05:00,from_below,bounce,2025-01-06 18:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,8,2025-01-06 20:36:00+00:00,2025-01-06 15:36:00-05:00,from_below,bounce,2025-01-06 20:37:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,9,2025-01-06 20:54:00+00:00,2025-01-06 15:54:00-05:00,from_below,bounce,2025-01-06 20:55:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21745.0,51.660151830053124
2025-01-06,21745.0,session_level,10,2025-01-06 20:59:00+00:00,2025-01-06 15:59:00-05:00,from_below,unresolved,,,1,1,session_level,1,False,False,3+,Session,21745.0,
2025-01-06,21760.5,session_level,1,2025-01-06 14:30:00+00:00,2025-01-06 09:30:00-05:00,from_below,bounce,2025-01-06 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21760.5,47.5568604759956
2025-01-06,21760.5,session_level,2,2025-01-06 14:35:00+00:00,2025-01-06 09:35:00-05:00,from_above,bounce,2025-01-06 14:36:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21760.5,49.28646363076732
2025-01-06,21760.5,session_level,3,2025-01-06 18:01:00+00:00,2025-01-06 13:01:00-05:00,from_above,bounce,2025-01-06 18:02:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-06,21760.5,session_level,4,2025-01-06 18:16:00+00:00,2025-01-06 13:16:00-05:00,from_above,bounce,2025-01-06 18:17:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-06,21760.5,session_level,5,2025-01-06 18:21:00+00:00,2025-01-06 13:21:00-05:00,from_above,bounce,2025-01-06 18:22:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-06,21760.5,session_level,6,2025-01-06 18:33:00+00:00,2025-01-06 13:33:00-05:00,from_above,bounce,2025-01-06 18:34:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-06,21760.5,session_level,7,2025-01-06 18:37:00+00:00,2025-01-06 13:37:00-05:00,from_above,bounce,2025-01-06 18:38:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-06,21760.5,session_level,8,2025-01-06 18:41:00+00:00,2025-01-06 13:41:00-05:00,from_above,break,2025-01-06 18:42:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21760.5,51.660151830053124
2025-01-07,21661.0,session_level,1,2025-01-07 15:00:00+00:00,2025-01-07 10:00:00-05:00,from_above,break,2025-01-07 15:01:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21661.0,47.5568604759956
2025-01-07,21690.0,absorption,1,2025-01-07 15:00:00+00:00,2025-01-07 10:00:00-05:00,from_above,break,2025-01-07 15:01:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21690.0,46.18141542202285
2025-01-07,21700.0,absorption,1,2025-01-07 14:39:00+00:00,2025-01-07 09:39:00-05:00,from_above,bounce,2025-01-07 14:40:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21700.0,46.18141542202285
2025-01-07,21700.0,absorption,2,2025-01-07 15:00:00+00:00,2025-01-07 10:00:00-05:00,from_above,break,2025-01-07 15:01:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21700.0,47.911018576794575
2025-01-07,21715.75,session_level,1,2025-01-07 14:37:00+00:00,2025-01-07 09:37:00-05:00,from_above,bounce,2025-01-07 14:38:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21715.75,47.5568604759956
2025-01-07,21715.75,session_level,2,2025-01-07 14:39:00+00:00,2025-01-07 09:39:00-05:00,from_above,bounce,2025-01-07 14:40:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21715.75,49.28646363076732
2025-01-07,21715.75,session_level,3,2025-01-07 14:57:00+00:00,2025-01-07 09:57:00-05:00,from_above,break,2025-01-07 14:58:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21715.75,51.660151830053124
2025-01-07,21725.0,absorption,1,2025-01-07 14:36:00+00:00,2025-01-07 09:36:00-05:00,from_above,bounce,2025-01-07 14:37:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21725.0,46.18141542202285
2025-01-07,21725.0,absorption,2,2025-01-07 14:41:00+00:00,2025-01-07 09:41:00-05:00,from_below,break,2025-01-07 14:42:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21725.0,47.911018576794575
2025-01-07,21725.0,absorption,3,2025-01-07 14:57:00+00:00,2025-01-07 09:57:00-05:00,from_above,break,2025-01-07 14:58:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21725.0,50.28470677608038
2025-01-07,21728.5,absorption,1,2025-01-07 14:35:00+00:00,2025-01-07 09:35:00-05:00,from_above,break,2025-01-07 14:36:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21728.5,46.18141542202285
2025-01-07,21728.5,absorption,2,2025-01-07 14:41:00+00:00,2025-01-07 09:41:00-05:00,from_below,break,2025-01-07 14:42:00+00:00,1.0,1,1,absorption,1,True,False,2,Absorption,21728.5,47.911018576794575
2025-01-07,21728.5,absorption,3,2025-01-07 14:57:00+00:00,2025-01-07 09:57:00-05:00,from_above,break,2025-01-07 14:58:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21728.5,50.28470677608038
2025-01-07,21745.5,absorption,1,2025-01-07 14:35:00+00:00,2025-01-07 09:35:00-05:00,from_above,break,2025-01-07 14:36:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21745.5,46.18141542202285
2025-01-07,21745.5,absorption,2,2025-01-07 14:38:00+00:00,2025-01-07 09:38:00-05:00,from_below,bounce,2025-01-07 14:39:00+00:00,1.0,1,1,absorption,1,True,False,2,Absorption,21745.5,47.911018576794575
2025-01-07,21745.5,absorption,3,2025-01-07 14:43:00+00:00,2025-01-07 09:43:00-05:00,from_below,break,2025-01-07 14:44:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21745.5,50.28470677608038
2025-01-07,21745.5,absorption,4,2025-01-07 14:56:00+00:00,2025-01-07 09:56:00-05:00,from_above,break,2025-01-07 14:57:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21745.5,50.28470677608038
2025-01-07,21780.75,absorption,1,2025-01-07 14:31:00+00:00,2025-01-07 09:31:00-05:00,from_above,bounce,2025-01-07 14:32:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21780.75,46.18141542202285
2025-01-07,21780.75,absorption,2,2025-01-07 14:45:00+00:00,2025-01-07 09:45:00-05:00,from_below,bounce,2025-01-07 14:46:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21780.75,47.911018576794575
2025-01-07,21780.75,absorption,3,2025-01-07 14:48:00+00:00,2025-01-07 09:48:00-05:00,from_below,bounce,2025-01-07 14:49:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21780.75,50.28470677608038
2025-01-07,21780.75,absorption,4,2025-01-07 14:52:00+00:00,2025-01-07 09:52:00-05:00,from_below,bounce,2025-01-07 14:53:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21780.75,50.28470677608038
2025-01-07,21796.25,session_level,1,2025-01-07 14:30:00+00:00,2025-01-07 09:30:00-05:00,from_below,bounce,2025-01-07 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21796.25,47.5568604759956
2025-01-07,21796.25,session_level,2,2025-01-07 14:53:00+00:00,2025-01-07 09:53:00-05:00,from_below,bounce,2025-01-07 14:54:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21796.25,49.28646363076732
2025-01-08,21221.5,session_level,1,2025-01-08 17:27:00+00:00,2025-01-08 12:27:00-05:00,from_above,break,2025-01-08 17:28:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21221.5,47.5568604759956
2025-01-08,21221.5,session_level,2,2025-01-08 17:35:00+00:00,2025-01-08 12:35:00-05:00,from_below,bounce,2025-01-08 17:36:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21221.5,49.28646363076732
2025-01-08,21221.5,session_level,3,2025-01-08 17:37:00+00:00,2025-01-08 12:37:00-05:00,from_below,bounce,2025-01-08 17:38:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21221.5,51.660151830053124
2025-01-08,21221.5,session_level,4,2025-01-08 17:40:00+00:00,2025-01-08 12:40:00-05:00,from_below,break,2025-01-08 17:41:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21221.5,51.660151830053124
2025-01-08,21221.5,session_level,5,2025-01-08 17:48:00+00:00,2025-01-08 12:48:00-05:00,from_above,bounce,2025-01-08 17:49:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21221.5,51.660151830053124
2025-01-08,21284.5,session_level,1,2025-01-08 15:12:00+00:00,2025-01-08 10:12:00-05:00,from_above,break,2025-01-08 15:13:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21284.5,47.5568604759956
2025-01-08,21284.5,session_level,2,2025-01-08 15:18:00+00:00,2025-01-08 10:18:00-05:00,from_below,break,2025-01-08 15:19:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21284.5,49.28646363076732
2025-01-08,21284.5,session_level,3,2025-01-08 15:23:00+00:00,2025-01-08 10:23:00-05:00,from_below,break,2025-01-08 15:24:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,4,2025-01-08 15:28:00+00:00,2025-01-08 10:28:00-05:00,from_above,bounce,2025-01-08 15:29:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,5,2025-01-08 16:07:00+00:00,2025-01-08 11:07:00-05:00,from_above,bounce,2025-01-08 16:08:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,6,2025-01-08 17:14:00+00:00,2025-01-08 12:14:00-05:00,from_above,bounce,2025-01-08 17:15:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,7,2025-01-08 17:17:00+00:00,2025-01-08 12:17:00-05:00,from_above,break,2025-01-08 17:18:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,8,2025-01-08 17:58:00+00:00,2025-01-08 12:58:00-05:00,from_below,bounce,2025-01-08 17:59:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21284.5,session_level,9,2025-01-08 18:54:00+00:00,2025-01-08 13:54:00-05:00,from_above,bounce,2025-01-08 18:55:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21284.5,51.660151830053124
2025-01-08,21344.5,session_level,1,2025-01-08 14:30:00+00:00,2025-01-08 09:30:00-05:00,from_above,bounce,2025-01-08 14:31:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21344.5,47.5568604759956
2025-01-08,21344.5,session_level,2,2025-01-08 14:36:00+00:00,2025-01-08 09:36:00-05:00,from_above,break,2025-01-08 14:37:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21344.5,49.28646363076732
2025-01-08,21344.5,session_level,3,2025-01-08 14:42:00+00:00,2025-01-08 09:42:00-05:00,from_below,bounce,2025-01-08 14:43:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21344.5,51.660151830053124
2025-01-08,21344.5,session_level,4,2025-01-08 14:44:00+00:00,2025-01-08 09:44:00-05:00,from_below,break,2025-01-08 14:45:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21344.5,51.660151830053124
