hypothesis,alert_timestamp_utc,alert_price,entry_bar_index,entry_price,direction_label,trade_date_et,day_of_week,time_bucket_30m,trade_pnl_ticks,mfe_ticks,mae_ticks,success_flag,prior_30m_absorptions,near_session_level_10t,nearest_session_level_distance_ticks,es_confluence_30m,nearest_es_absorption_minutes,entry_delay_bars,stop_loss_ticks,take_profit_ticks,entry_timestamp_utc,exit_timestamp_utc,exit_price,direction,pnl_ticks,outcome,bars_held
absorption_param_sweep_best,2025-01-29 19:55:19+00:00,21555.75,,21553.75,,,,,,364.0,-188.0,,,,,,,1.0,40.0,40.0,2025-01-29 19:57:00+00:00,2025-01-29 19:57:00+00:00,21563.75,short_reversal,-40.0,stop_and_target_same_bar_stop_assumed,1.0
absorption_baseline,2025-01-29 20:07:07+00:00,21521.0,26797.0,21511.0,short_reversal,2025-01-29,Wednesday,15:00,97.0,193.0,-166.0,True,1.0,False,38.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-29 20:07:07+00:00,21521.0,,21518.5,,,,,,526.0,-329.0,,,,,,,1.0,40.0,40.0,2025-01-29 20:09:00+00:00,2025-01-29 20:09:00+00:00,21528.5,short_reversal,-40.0,stop_and_target_same_bar_stop_assumed,1.0
session_level_sr,2025-01-29 20:08:00+00:00,21530.5,,21511.0,,2025-01-29,Wednesday,15:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-01-29 20:08:51+00:00,21505.75,26798.0,21518.5,long_reversal,2025-01-29,Wednesday,15:00,-85.0,136.0,-223.0,True,2.0,False,99.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-29 20:08:51+00:00,21505.75,,21543.5,,,,,,229.0,-626.0,,,,,,,1.0,40.0,40.0,2025-01-29 20:10:00+00:00,2025-01-29 20:10:00+00:00,21533.5,long_reversal,-40.0,stop_loss,1.0
absorption_baseline,2025-01-29 20:08:52+00:00,21505.75,26798.0,21518.5,long_reversal,2025-01-29,Wednesday,15:00,-85.0,136.0,-223.0,True,3.0,False,99.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-29 20:08:52+00:00,21505.75,,21543.5,,,,,,229.0,-626.0,,,,,,,1.0,40.0,40.0,2025-01-29 20:10:00+00:00,2025-01-29 20:10:00+00:00,21533.5,long_reversal,-40.0,stop_loss,1.0
session_level_sr,2025-01-29 20:21:00+00:00,21530.5,,21530.75,,2025-01-29,Wednesday,15:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-01-29 20:22:07+00:00,21545.25,26812.0,21554.5,long_reversal,2025-01-29,Wednesday,15:00,173.0,185.0,-28.0,True,4.0,False,59.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-29 20:22:07+00:00,21545.25,,21561.25,,,,,,158.0,-697.0,,,,,,,1.0,40.0,40.0,2025-01-29 20:24:00+00:00,2025-01-29 20:25:00+00:00,21571.25,long_reversal,40.0,take_profit,2.0
absorption_baseline,2025-01-29 20:22:08+00:00,21545.25,26812.0,21554.5,long_reversal,2025-01-29,Wednesday,15:00,173.0,185.0,-28.0,True,5.0,False,59.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-29 20:22:08+00:00,21545.25,,21561.25,,,,,,158.0,-697.0,,,,,,,1.0,40.0,40.0,2025-01-29 20:24:00+00:00,2025-01-29 20:25:00+00:00,21571.25,long_reversal,40.0,take_profit,2.0
session_level_sr,2025-01-29 20:38:00+00:00,21530.5,,21535.75,,2025-01-29,Wednesday,15:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 14:47:00+00:00,21679.0,,21692.25,,2025-01-30,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 14:47:00+00:00,21680.0,,21692.25,,2025-01-30,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 14:48:00+00:00,21715.5,,21710.75,,2025-01-30,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 14:58:00+00:00,21679.0,,21665.0,,2025-01-30,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 14:58:00+00:00,21680.0,,21665.0,,2025-01-30,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 15:03:00+00:00,21586.25,,21579.25,,2025-01-30,Thursday,10:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-01-30 15:04:43+00:00,21595.5,27874.0,21588.25,long_reversal,2025-01-30,Thursday,10:00,51.0,151.0,-73.0,True,1.0,False,37.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-30 15:04:43+00:00,21595.5,,21606.75,,,,,,77.0,-688.0,,,,,,,1.0,40.0,40.0,2025-01-30 15:06:00+00:00,2025-01-30 15:06:00+00:00,21596.75,long_reversal,-40.0,stop_loss,1.0
absorption_baseline,2025-01-30 15:04:44+00:00,21595.5,27874.0,21588.25,long_reversal,2025-01-30,Thursday,10:00,51.0,151.0,-73.0,True,2.0,False,37.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-30 15:04:44+00:00,21595.5,,21606.75,,,,,,77.0,-688.0,,,,,,,1.0,40.0,40.0,2025-01-30 15:06:00+00:00,2025-01-30 15:06:00+00:00,21596.75,long_reversal,-40.0,stop_loss,1.0
absorption_baseline,2025-01-30 15:06:55+00:00,21599.75,27876.0,21574.5,long_reversal,2025-01-30,Thursday,10:00,62.0,206.0,-17.0,True,2.0,False,54.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-30 15:06:55+00:00,21599.75,,21577.5,,,,,,194.0,-571.0,,,,,,,1.0,40.0,40.0,2025-01-30 15:08:00+00:00,2025-01-30 15:09:00+00:00,21587.5,long_reversal,40.0,take_profit,2.0
session_level_sr,2025-01-30 15:16:00+00:00,21586.25,,21585.5,,2025-01-30,Thursday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 15:31:00+00:00,21505.75,,21524.0,,2025-01-30,Thursday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 15:39:00+00:00,21586.25,,21578.25,,2025-01-30,Thursday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 15:54:00+00:00,21505.75,,21509.75,,2025-01-30,Thursday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 16:22:00+00:00,21505.75,,21500.25,,2025-01-30,Thursday,11:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-01-30 16:30:14+00:00,21550.0,27960.0,21546.75,long_reversal,2025-01-30,Thursday,11:30,15.0,54.0,-130.0,True,0.0,False,145.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-30 16:30:14+00:00,21550.0,,21544.25,,,,,,326.0,-162.0,,,,,,,1.0,40.0,40.0,2025-01-30 16:32:00+00:00,2025-01-30 16:34:00+00:00,21534.25,long_reversal,-40.0,stop_loss,3.0
session_level_sr,2025-01-30 16:51:00+00:00,21586.25,,21588.5,,2025-01-30,Thursday,11:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 17:07:00+00:00,21586.25,,21580.25,,2025-01-30,Thursday,12:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 17:28:00+00:00,21505.75,,21527.0,,2025-01-30,Thursday,12:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 18:37:00+00:00,21586.25,,21586.0,,2025-01-30,Thursday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 18:50:00+00:00,21586.25,,21589.75,,2025-01-30,Thursday,13:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 19:04:00+00:00,21586.25,,21590.75,,2025-01-30,Thursday,14:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:02:00+00:00,21679.0,,21672.75,,2025-01-30,Thursday,15:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:02:00+00:00,21680.0,,21672.75,,2025-01-30,Thursday,15:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:13:00+00:00,21680.0,,21678.25,,2025-01-30,Thursday,15:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:30:00+00:00,21679.0,,21679.0,,2025-01-30,Thursday,15:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:30:00+00:00,21680.0,,21679.0,,2025-01-30,Thursday,15:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-30 20:40:00+00:00,21586.25,,21563.0,,2025-01-30,Thursday,15:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 14:50:00+00:00,21807.25,,21816.0,,2025-01-31,Friday,09:30,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-01-31 14:53:35+00:00,21850.0,29243.0,21857.25,short_reversal,2025-01-31,Friday,09:30,-170.0,114.0,-203.0,True,0.0,False,171.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-31 14:53:35+00:00,21850.0,,21861.0,,,,,,129.0,-319.0,,,,,,,1.0,40.0,40.0,2025-01-31 14:55:00+00:00,2025-01-31 14:56:00+00:00,21851.0,short_reversal,40.0,take_profit,2.0
absorption_baseline,2025-01-31 15:02:29+00:00,21900.0,29252.0,21903.25,long_reversal,2025-01-31,Friday,10:00,-44.0,81.0,-135.0,True,1.0,False,371.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-31 15:02:29+00:00,21900.0,,21899.75,,,,,,265.0,-121.0,,,,,,,1.0,40.0,40.0,2025-01-31 15:04:00+00:00,2025-01-31 15:05:00+00:00,21909.75,long_reversal,40.0,take_profit,2.0
absorption_baseline,2025-01-31 16:51:43+00:00,21899.5,29361.0,21905.0,long_reversal,2025-01-31,Friday,11:30,-5.0,39.0,-54.0,True,0.0,False,369.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-31 16:51:43+00:00,21899.5,,21913.5,,,,,,102.0,-194.0,,,,,,,1.0,40.0,40.0,2025-01-31 16:53:00+00:00,2025-01-31 16:55:00+00:00,21903.5,long_reversal,-40.0,stop_loss,3.0
absorption_baseline,2025-01-31 18:02:15+00:00,21910.0,29432.0,21919.5,short_reversal,2025-01-31,Friday,13:00,39.0,55.0,-28.0,True,0.0,False,411.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-01-31 18:02:15+00:00,21910.0,,21919.5,,,,,,794.0,-28.0,,,,,,,1.0,40.0,40.0,2025-01-31 18:04:00+00:00,2025-01-31 18:10:00+00:00,21909.5,short_reversal,40.0,take_profit,7.0
session_level_sr,2025-01-31 18:30:00+00:00,21807.25,,21802.75,,2025-01-31,Friday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 18:33:00+00:00,21787.75,,21783.25,,2025-01-31,Friday,13:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 18:41:00+00:00,21807.25,,21784.5,,2025-01-31,Friday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 18:47:00+00:00,21787.75,,21792.25,,2025-01-31,Friday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 18:53:00+00:00,21725.25,,21743.5,,2025-01-31,Friday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 19:06:00+00:00,21725.25,,21698.75,,2025-01-31,Friday,14:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 19:17:00+00:00,21725.25,,21728.25,,2025-01-31,Friday,14:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 19:30:00+00:00,21725.25,,21721.25,,2025-01-31,Friday,14:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 19:39:00+00:00,21660.0,,21659.5,,2025-01-31,Friday,14:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-01-31 19:52:00+00:00,21660.0,,21644.75,,2025-01-31,Friday,14:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-03 14:50:00+00:00,21200.0,,21213.0,,2025-02-03,Monday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-03 14:57:00+00:00,21252.0,,21206.25,,2025-02-03,Monday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-03 15:05:00+00:00,21200.0,,21178.25,,2025-02-03,Monday,10:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-03 15:11:12+00:00,21156.5,30641.0,21147.75,short_reversal,2025-02-03,Monday,10:00,-271.0,138.0,-291.0,True,0.0,False,174.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-03 15:11:12+00:00,21156.5,,21154.0,,,,,,163.0,-1214.0,,,,,,,1.0,40.0,40.0,2025-02-03 15:13:00+00:00,2025-02-03 15:14:00+00:00,21144.0,short_reversal,40.0,take_profit,2.0
absorption_baseline,2025-02-03 15:11:46+00:00,21149.5,30641.0,21147.75,long_reversal,2025-02-03,Monday,10:00,271.0,291.0,-138.0,True,1.0,False,202.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-03 15:11:46+00:00,21149.5,,21154.0,,,,,,1214.0,-163.0,,,,,,,1.0,40.0,40.0,2025-02-03 15:13:00+00:00,2025-02-03 15:14:00+00:00,21144.0,long_reversal,-40.0,stop_loss,2.0
session_level_sr,2025-02-03 15:21:00+00:00,21200.0,,21199.0,,2025-02-03,Monday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-03 15:23:00+00:00,21252.0,,21229.75,,2025-02-03,Monday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-03 15:24:00+00:00,21272.0,,21313.25,,2025-02-03,Monday,10:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-03 18:15:50+00:00,21417.0,30825.0,21422.5,long_reversal,2025-02-03,Monday,13:00,-23.0,20.0,-117.0,True,0.0,False,580.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-03 18:15:50+00:00,21417.0,,21418.0,,,,,,401.0,-99.0,,,,,,,1.0,40.0,40.0,2025-02-03 18:17:00+00:00,2025-02-03 18:17:00+00:00,21408.0,long_reversal,-40.0,stop_loss,1.0
absorption_baseline,2025-02-03 19:55:06+00:00,21498.0,30925.0,21497.0,long_reversal,2025-02-03,Monday,14:30,-91.0,39.0,-93.0,True,0.0,False,904.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-03 19:55:06+00:00,21498.0,,21485.75,,,,,,84.0,-314.0,,,,,,,1.0,40.0,40.0,2025-02-03 19:57:00+00:00,2025-02-03 19:57:00+00:00,21495.75,long_reversal,40.0,take_profit,1.0
session_level_sr,2025-02-04 15:00:00+00:00,21600.0,,21586.0,,2025-02-04,Tuesday,10:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-04 15:10:09+00:00,21645.0,32020.0,21643.5,long_reversal,2025-02-04,Tuesday,10:00,11.0,80.0,-113.0,True,0.0,False,180.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-04 15:10:09+00:00,21645.0,,21629.0,,,,,,204.0,-55.0,,,,,,,1.0,40.0,40.0,2025-02-04 15:12:00+00:00,2025-02-04 15:12:00+00:00,21639.0,long_reversal,40.0,take_profit,1.0
session_level_sr,2025-02-04 17:17:00+00:00,21600.0,,21607.0,,2025-02-04,Tuesday,12:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-04 17:43:00+00:00,21600.0,,21599.25,,2025-02-04,Tuesday,12:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-04 18:03:00+00:00,21600.0,,21600.5,,2025-02-04,Tuesday,13:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-05 14:53:00+00:00,21550.0,,21547.75,,2025-02-05,Wednesday,09:30,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-05 15:04:39+00:00,21511.0,33394.0,21533.25,long_reversal,2025-02-05,Wednesday,10:00,38.0,109.0,-106.0,True,0.0,False,119.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-05 15:04:39+00:00,21511.0,,21528.0,,,,,,328.0,-85.0,,,,,,,1.0,40.0,40.0,2025-02-05 15:06:00+00:00,2025-02-05 15:06:00+00:00,21538.0,long_reversal,40.0,take_profit,1.0
session_level_sr,2025-02-05 15:14:00+00:00,21550.0,,21559.25,,2025-02-05,Wednesday,10:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-05 15:31:00+00:00,21550.0,,21556.25,,2025-02-05,Wednesday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-05 16:09:00+00:00,21623.75,,21624.0,,2025-02-05,Wednesday,11:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-05 16:29:00+00:00,21623.75,,21621.0,,2025-02-05,Wednesday,11:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 14:51:00+00:00,21797.75,,21797.25,,2025-02-06,Thursday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:08:00+00:00,21797.75,,21800.75,,2025-02-06,Thursday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:12:00+00:00,21832.75,,21834.25,,2025-02-06,Thursday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:24:00+00:00,21797.75,,21797.5,,2025-02-06,Thursday,10:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:38:00+00:00,21832.75,,21832.25,,2025-02-06,Thursday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:39:00+00:00,21797.75,,21762.5,,2025-02-06,Thursday,10:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 15:47:00+00:00,21749.75,,21743.0,,2025-02-06,Thursday,10:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 16:10:00+00:00,21797.75,,21803.0,,2025-02-06,Thursday,11:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 16:22:00+00:00,21797.75,,21802.25,,2025-02-06,Thursday,11:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 17:00:00+00:00,21749.75,,21753.25,,2025-02-06,Thursday,12:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 17:20:00+00:00,21797.75,,21798.0,,2025-02-06,Thursday,12:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 17:42:00+00:00,21797.75,,21794.75,,2025-02-06,Thursday,12:30,10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-06 18:00:01+00:00,21816.75,34950.0,21821.75,long_reversal,2025-02-06,Thursday,13:00,-45.0,43.0,-80.0,True,0.0,False,64.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-06 18:00:01+00:00,21816.75,,21826.25,,,,,,62.0,-98.0,,,,,,,1.0,40.0,40.0,2025-02-06 18:02:00+00:00,2025-02-06 18:09:00+00:00,21816.25,long_reversal,-40.0,stop_loss,8.0
session_level_sr,2025-02-06 18:05:00+00:00,21832.75,,21831.5,,2025-02-06,Thursday,13:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 18:24:00+00:00,21832.75,,21832.25,,2025-02-06,Thursday,13:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 18:43:00+00:00,21832.75,,21834.0,,2025-02-06,Thursday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 19:27:00+00:00,21797.75,,21797.0,,2025-02-06,Thursday,14:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 19:31:00+00:00,21749.75,,21754.0,,2025-02-06,Thursday,14:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 19:46:00+00:00,21749.75,,21746.25,,2025-02-06,Thursday,14:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 19:58:00+00:00,21749.75,,21750.0,,2025-02-06,Thursday,14:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 20:30:00+00:00,21797.75,,21798.25,,2025-02-06,Thursday,15:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-06 20:43:00+00:00,21797.75,,21801.75,,2025-02-06,Thursday,15:30,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-07 14:51:02+00:00,21942.25,36141.0,21946.0,long_reversal,2025-02-07,Friday,09:30,-648.0,55.0,-712.0,True,0.0,False,172.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 14:51:02+00:00,21942.25,,21958.0,,,,,,7.0,-1281.0,,,,,,,1.0,40.0,40.0,2025-02-07 14:53:00+00:00,2025-02-07 14:53:00+00:00,21948.0,long_reversal,-40.0,stop_loss,1.0
session_level_sr,2025-02-07 14:57:00+00:00,21899.25,,21905.25,,2025-02-07,Friday,09:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-07 15:00:00+00:00,21807.5,,21839.0,,2025-02-07,Friday,10:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-07 15:04:20+00:00,21750.0,36154.0,21767.0,long_reversal,2025-02-07,Friday,10:00,-142.0,114.0,-324.0,True,1.0,False,230.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 15:04:20+00:00,21750.0,,21789.5,,,,,,58.0,-706.0,,,,,,,1.0,40.0,40.0,2025-02-07 15:06:00+00:00,2025-02-07 15:06:00+00:00,21779.5,long_reversal,-40.0,stop_loss,1.0
absorption_baseline,2025-02-07 15:12:23+00:00,21722.25,36162.0,21695.0,short_reversal,2025-02-07,Friday,10:00,-290.0,36.0,-298.0,True,2.0,False,341.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 15:12:23+00:00,21722.25,,21719.5,,,,,,426.0,-338.0,,,,,,,1.0,40.0,40.0,2025-02-07 15:14:00+00:00,2025-02-07 15:14:00+00:00,21709.5,short_reversal,40.0,take_profit,1.0
absorption_baseline,2025-02-07 16:59:44+00:00,21625.75,36269.0,21614.75,long_reversal,2025-02-07,Friday,12:00,125.0,225.0,-119.0,True,0.0,False,727.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 16:59:44+00:00,21625.75,,21616.5,,,,,,266.0,-126.0,,,,,,,1.0,40.0,40.0,2025-02-07 17:01:00+00:00,2025-02-07 17:02:00+00:00,21626.5,long_reversal,40.0,take_profit,2.0
absorption_baseline,2025-02-07 18:44:13+00:00,21665.5,36374.0,21653.25,long_reversal,2025-02-07,Friday,13:30,-46.0,72.0,-82.0,True,0.0,False,568.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 18:44:13+00:00,21665.5,,21654.0,,,,,,31.0,-352.0,,,,,,,1.0,40.0,40.0,2025-02-07 18:46:00+00:00,2025-02-07 18:48:00+00:00,21644.0,long_reversal,-40.0,stop_loss,3.0
absorption_baseline,2025-02-07 18:44:14+00:00,21665.5,36374.0,21653.25,long_reversal,2025-02-07,Friday,13:30,-46.0,72.0,-82.0,True,1.0,False,568.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 18:44:14+00:00,21665.5,,21654.0,,,,,,31.0,-352.0,,,,,,,1.0,40.0,40.0,2025-02-07 18:46:00+00:00,2025-02-07 18:48:00+00:00,21644.0,long_reversal,-40.0,stop_loss,3.0
absorption_baseline,2025-02-07 19:11:59+00:00,21600.0,36401.0,21596.25,long_reversal,2025-02-07,Friday,14:00,-41.0,65.0,-92.0,True,2.0,False,830.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 19:11:59+00:00,21600.0,,21604.0,,,,,,80.0,-179.0,,,,,,,1.0,40.0,40.0,2025-02-07 19:13:00+00:00,2025-02-07 19:18:00+00:00,21594.0,long_reversal,-40.0,stop_loss,6.0
absorption_baseline,2025-02-07 20:24:18+00:00,21578.5,36474.0,21576.75,long_reversal,2025-02-07,Friday,15:00,81.0,84.0,-19.0,True,0.0,False,916.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-07 20:24:18+00:00,21578.5,,21584.0,,,,,,149.0,-48.0,,,,,,,1.0,40.0,40.0,2025-02-07 20:26:00+00:00,2025-02-07 20:28:00+00:00,21574.0,long_reversal,-40.0,stop_loss,3.0
absorption_baseline,2025-02-10 16:30:37+00:00,21853.5,37620.0,21849.5,short_reversal,2025-02-10,Monday,11:30,-16.0,42.0,-38.0,True,0.0,False,484.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-10 16:30:37+00:00,21853.5,,21848.5,,,,,,125.0,-98.0,,,,,,,1.0,40.0,40.0,2025-02-10 16:32:00+00:00,2025-02-10 16:40:00+00:00,21858.5,short_reversal,-40.0,stop_loss,9.0
absorption_baseline,2025-02-11 14:52:26+00:00,21800.0,38902.0,21792.75,short_reversal,2025-02-11,Tuesday,09:30,-15.0,127.0,-108.0,True,0.0,False,129.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-11 14:52:26+00:00,21800.0,,21786.5,,,,,,102.0,-340.0,,,,,,,1.0,40.0,40.0,2025-02-11 14:54:00+00:00,2025-02-11 14:55:00+00:00,21776.5,short_reversal,40.0,take_profit,2.0
session_level_sr,2025-02-11 15:28:00+00:00,21832.25,,21840.25,,2025-02-11,Tuesday,10:00,10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-11 15:46:12+00:00,21851.25,38956.0,21854.5,long_reversal,2025-02-11,Tuesday,10:30,-19.0,68.0,-29.0,True,0.0,False,76.0,False,,,,,,,,,,,
absorption_param_sweep_best,2025-02-11 15:46:12+00:00,21851.25,,21856.5,,,,,,60.0,-165.0,,,,,,,1.0,40.0,40.0,2025-02-11 15:48:00+00:00,2025-02-11 15:49:00+00:00,21866.5,long_reversal,40.0,take_profit,2.0
session_level_sr,2025-02-11 16:04:00+00:00,21832.25,,21834.75,,2025-02-11,Tuesday,11:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 16:25:00+00:00,21832.25,,21836.25,,2025-02-11,Tuesday,11:00,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 16:41:00+00:00,21832.25,,21834.0,,2025-02-11,Tuesday,11:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 17:08:00+00:00,21719.0,,21720.75,,2025-02-11,Tuesday,12:00,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 18:38:00+00:00,21832.25,,21829.75,,2025-02-11,Tuesday,13:30,-10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 19:41:00+00:00,21832.25,,21830.0,,2025-02-11,Tuesday,14:30,10.0,,,,,,,,,,,,,,,,,,
session_level_sr,2025-02-11 20:00:00+00:00,21832.25,,21832.25,,2025-02-11,Tuesday,15:00,-10.0,,,,,,,,,,,,,,,,,,
absorption_baseline,2025-02-11 20:04:56+00:00,21831.5,39214.0,21831.5,long_reversal,2025-02-11,Tuesday,15:00,-56.0,14.0,-62.0,True,0.0,True,3.0,False,,,,,,,,,,,
