trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,n_bars
70,0.5,1.1595483554246442,4.642857142857143,-0.5,325.0,0.047927627554015126,4,3
70,0.5285714285714286,1.0529411764705883,0.7714285714285715,2.5,54.0,0.017146456597972978,6,1
70,0.5142857142857142,1.0266203703703705,0.6571428571428571,1.5,46.0,0.008627352886273492,6,2
70,0.4714285714285714,0.9946347503095336,-0.18571428571428572,-4.5,-13.0,-0.0017828087226955283,4,5
70,0.45714285714285713,0.9883256528417819,-0.5428571428571428,-4.5,-38.0,-0.004054873682443037,5,15
70,0.42857142857142855,0.8896551724137931,-7.085714285714285,-10.5,-496.0,-0.036897136382050555,6,30
70,0.5142857142857142,0.8435102792267567,-7.285714285714286,3.5,-510.0,-0.05672039737108157,4,10
