trial,pnl,type_a_min,type_b_min,type_c_min,confluence_threshold,zone_high_min,zone_high_bonus,zone_mid_bonus,absorb_wick_min,absorb_delta_max,stop_vol_mult,evr_vol_mult,exhaust_wick_min,fade_threshold,tail_threshold,trap_delta_ratio
33,-24.75,89.97059815670184,58.160582947734625,51.74591781575662,4,51.0849167305511,6.738084640029575,7.449163719529022,32.61757101798698,0.11527055508715861,2.7704803936705296,1.5790274628085779,32.95776801065492,0.7146951345768054,0.9253577200333695,0.38132143142039543
59,-25.75,77.57501370472961,67.5770102804089,45.2006483940259,4,52.2651524129323,9.918841178208814,6.5556201494044,31.81278242845082,0.09442593293534238,2.818858922326731,1.4550444034228758,41.10589408365028,0.5315493932123535,0.8613622593604414,0.362095857756731
67,-26.25,82.37698476191711,58.9824052474293,44.029730578387905,4,52.095614934085624,9.292607382623896,5.585953310900627,33.000196787907235,0.12082338592098382,2.5169814068812015,1.7365506997944955,35.624191808713974,0.5220255877389226,0.8780896556954179,0.35341843309811044
0,-26.75,77.49080237694724,74.01428612819832,53.71190306898248,5,43.12037280884873,6.623978081344811,4.232334448672798,41.65440364437338,0.1401115011743209,2.5621088666940683,1.216467595436642,49.247746304049855,0.7081106602001055,0.8776040843881758,0.24545624180177517
18,-27.0,88.07667036658835,63.207939734266205,44.79436304213343,4,49.22353511539024,6.630959003973266,6.707577688424056,44.98533735219213,0.13898633768215182,2.856232644358843,1.732859623907897,37.70891350050346,0.6683467415820235,0.9403529497290377,0.4095612511762357
20,-29.0,85.2093566717614,59.30125978392129,48.87198373440078,4,53.6693601389005,6.0170953311347875,6.000759953997473,39.08808243980724,0.11156074175508497,1.5859815525424301,1.9874530308470828,40.237336755187386,0.7283927616249721,0.9172005057678221,0.4482364499981277
66,-31.5,83.79719065418064,64.37872237050941,44.87766422361122,4,54.197848958416344,8.846303286936083,6.26022684075338,31.17269281176302,0.10588944393908313,2.879836687064271,1.5282307520982097,26.642869149951736,0.5253113182939376,0.8508899692890989,0.3328464719222866
17,-41.5,80.34576363180679,58.891198069761664,48.103723669058525,4,55.1625619292438,7.484474028156631,5.524262698497301,33.92464031204531,0.1197373290663012,2.823763322084684,1.5408376422597823,33.05339844107384,0.7232137074983325,0.9069541947027232,0.35666012449171564
40,-44.25,87.69405336441,58.18129417628438,48.64303022655102,6,55.64609700732904,8.97183111378456,6.289466564706354,32.951580646393495,0.09000105224519289,2.172698834640466,1.635983635634846,37.38012295609718,0.6437442560065861,0.9123459631234571,0.3739701094782114
38,-45.5,81.38631621284932,56.21912827832724,50.60453346095227,5,48.59337588513027,6.276375880381075,7.751327258711512,40.39409973756457,0.13295214571590014,2.3628156871565125,1.812356669597794,39.38885868240569,0.6961754113515711,0.8870955678966287,0.22381787871629338
7,-46.0,74.98584458297749,63.207658460712594,54.08881821668878,4,41.53959819657586,7.1590058116550725,4.644885149016018,43.242441308564324,0.1608120379564417,2.4501056347656354,1.8971684721501743,45.09180192247786,0.5466425147215089,0.9660326698036971,0.3348355604789127
1,-54.25,73.66809019706868,61.08484485919075,50.39610290611581,5,45.82458280396084,8.447411578889518,4.557975442608168,27.303616213380455,0.11663618432936917,2.184104976325554,1.828140769114411,29.991844553958995,0.6285586096034029,0.9270138939520655,0.21161260317999944
39,-55.5,84.05391606544713,61.49983720379902,47.54926905477686,4,46.617665787193346,7.914684710233016,7.06144915949593,42.97230980615665,0.12337608120965551,1.8020367732276248,1.6877280740874154,33.74253393264808,0.735236518276654,0.9213878903349382,0.44896038750058
3,-56.0,83.25044568707963,61.23422152178822,50.32108833884497,5,43.69708911051054,9.878338511058235,7.100531293444458,43.48747353910473,0.16948273504276487,2.3968499682166278,1.9374993880184934,27.212312551297988,0.5489957156047863,0.8558795475583699,0.28133258269081607
28,-83.25,85.48236782735174,63.026313350446856,42.0671387608911,5,57.30443592359774,7.5654475691389935,7.383399233274892,38.1568730753454,0.11458738923139164,2.3384246686375914,1.7011792213772816,42.495947497717864,0.5953909680848594,0.8651208138780306,0.4363781554984038
37,-86.5,82.8781987313826,60.11079302334371,43.24565200777686,5,44.621154923197764,8.563206622819132,4.105603457046698,30.56228302314104,0.17940979066546667,2.0519300376475456,1.867843038238896,31.541284418232042,0.6109705811633582,0.9093132476798705,0.34714686532386835
