signal_id,category,n,win_rate,profit_factor,avg_pnl,net_pnl,sharpe,avg_strength
EXH_04,exhaustion,466,0.0,999.0,0.0,0.0,0.0,0.08551630901287553
EXH_03,exhaustion,62714,0.5038428421086201,1.0274636957293974,4.962451765156105,311215.2,0.7232082201853601,0.3986992075134739
EXH_01,exhaustion,52439,0.5036137226110338,1.0132823240958797,2.405894467857889,126162.69999999984,0.3647232281890616,0.4000095348881557
EXH_05,exhaustion,27134,0.4960197538144026,1.0114413127589654,2.0981499226063254,56931.20000000003,0.3110169894361003,0.519460606619002
EXH_02,exhaustion,9735,0.49419619928094505,0.9916728398226091,-1.5551617873651824,-15139.500000000051,-0.22934267766059868,0.42836726245505913
