signal_id,category,n,win_rate,profit_factor,avg_pnl,net_pnl,sharpe,avg_strength
DELT_04,delta,20669,0.5016691663844405,1.0190161878594515,3.3234167110164923,68691.69999999988,0.5060925289597553,0.3635619284919444
DELT_01,delta,87419,0.49719168601791375,1.002013717209739,0.4152609844541784,36301.69999999982,0.05529269280470557,0.4110000857937061
DELT_02,delta,9826,0.4903317728475473,0.9655223125386398,-6.389497252188076,-62783.20000000004,-0.9073492751766342,0.8002229187868919
DELT_10,delta,20947,0.4960614885186423,0.9434958425025827,-10.261273690743309,-214942.90000000008,-1.505011649774379,0.27887389124934364
