trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,trigger_ticks,trail_ticks
478,0.2217573221757322,1.315135135135135,2.4393305439330546,-10.0,1166.0,0.07610921388559388,20,10,10
478,0.20711297071129708,1.3018469656992084,2.3933054393305437,-10.0,1144.0,0.07423869182516536,20,20,10
478,0.18410041841004185,1.3,2.4476987447698746,-10.0,1170.0,0.07461765464497538,20,30,10
478,0.2824267782426778,1.160569105691057,1.6527196652719665,-15.0,790.0,0.04704108219913416,20,10,15
478,0.2803347280334728,1.1447674418604652,1.5627615062761506,-15.0,747.0,0.04408543325349339,20,20,15
478,0.24686192468619247,1.135925925925926,1.5355648535564854,-15.0,734.0,0.04248902286540515,20,30,15
478,0.28870292887029286,1.0244897959183674,0.301255230125523,-20.0,144.0,0.007907608695909285,19,10,20
478,0.29916317991631797,1.0162686567164179,0.2280334728033473,-20.0,109.0,0.005735616960577968,16,30,20
478,0.32217573221757323,1.0160883280757098,0.21338912133891214,-20.0,102.0,0.005485440689225864,16,20,20
