trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
478,0.7824267782426778,0.7211723871962977,-4.53765690376569,15.0,-2169.0,-0.12231670605908124,5,75,15,0.2
478,0.10460251046025104,0.7009345794392523,-1.3389121338912133,-5.0,-640.0,-0.1248677494149555,35,5,30,6.0
478,0.40585774058577406,0.6830985915492958,-5.648535564853557,-30.0,-2700.0,-0.1915127621227177,10,30,30,1.0
478,0.8702928870292888,0.6787404144232339,-4.119246861924686,10.0,-1969.0,-0.11229108606472762,5,100,10,0.1
478,0.18410041841004185,0.676923076923077,-2.6359832635983262,-10.0,-1260.0,-0.1698564939320347,20,10,30,3.0
478,0.6234309623430963,0.6622222222222223,-6.359832635983263,20.0,-3040.0,-0.18731665777615225,5,50,20,0.4
478,0.24686192468619247,0.6555555555555556,-3.8912133891213387,-15.0,-1860.0,-0.2003334257456186,20,15,30,2.0
478,0.29916317991631797,0.6402985074626866,-5.041841004184101,-20.0,-2410.0,-0.21998945165819167,16,20,30,1.5
478,0.8200836820083682,0.6097371286358687,-5.2489539748953975,10.0,-2509.0,-0.16101104004382308,5,75,10,0.13333333333333333
478,0.6610878661087866,0.5851851851851851,-7.02928870292887,15.0,-3360.0,-0.22822862478527997,5,50,15,0.3
478,0.4560669456066946,0.558974358974359,-7.196652719665272,-30.0,-3440.0,-0.28868137065979016,9,30,20,0.6666666666666666
478,0.1192468619246862,0.5415676959619953,-2.018828451882845,-5.0,-965.0,-0.2489167202994496,35,5,20,4.0
478,0.20711297071129708,0.5224274406332454,-3.786610878661088,-10.0,-1810.0,-0.3111468145106979,20,10,20,2.0
478,0.2803347280334728,0.5193798449612403,-5.188284518828452,-15.0,-2480.0,-0.3296835342404608,20,15,20,1.3333333333333333
478,0.3368200836820084,0.5078864353312302,-6.527196652719665,-20.0,-3120.0,-0.34490324052196747,16,20,20,1.0
478,0.9079497907949791,0.4979348324919688,-4.577405857740586,5.0,-2188.0,-0.15171704773493697,5,100,5,0.05
478,0.698744769874477,0.4638888888888889,-8.07531380753138,10.0,-3860.0,-0.2930399395371937,5,50,10,0.2
478,0.4811715481171548,0.4637096774193548,-8.347280334728033,-30.0,-3990.0,-0.37086501326404797,9,30,15,0.5
