trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
901,0.5726970033296337,0.9069244764724769,-2.895671476137625,50.0,-2609.0,-0.04752779123660463,9,75,50,0.6666666666666666
901,0.07991120976692564,0.9023723361479694,-1.3473917869034406,-15.0,-1214.0,-0.0271695486983249,63,15,200,13.333333333333334
901,0.11875693673695893,0.8999370277078086,-1.7635960044395116,-20.0,-1589.0,-0.034493422398325,29,20,150,7.5
901,0.19422863485016648,0.8992424242424243,-1.6237513873473919,-20.0,-1463.0,-0.043279550604303746,21,20,75,3.75
901,0.3762486126526082,0.8849256139093027,-3.562708102108768,-50.0,-3210.0,-0.059588856402883125,15,50,75,1.5
901,0.26526082130965595,0.8844410876132931,-2.547169811320755,-30.0,-2295.0,-0.05541894522818405,17,30,75,2.5
901,0.14872364039955605,0.8735332464146024,-1.076581576026637,-10.0,-970.0,-0.05039985209532086,34,10,50,5.0
901,0.10099889012208657,0.8734567901234568,-2.2752497225305217,-20.0,-2050.0,-0.0403681090270584,63,20,200,10.0
901,0.21753607103218647,0.872497515263382,-2.990011098779134,-30.0,-2694.0,-0.05743580761474567,20,30,100,3.3333333333333335
901,0.2619311875693674,0.8678654009979311,-4.820199778024417,-50.0,-4343.0,-0.06112604516510271,16,50,150,3.0
901,0.16981132075471697,0.858379053481422,-3.5238623751387346,-30.0,-3175.0,-0.057504263058668466,26,30,150,5.0
901,0.7314095449500555,0.8580142029364354,-3.6170921198668147,30.0,-3259.0,-0.06447340656121296,5,100,30,0.3
901,0.20532741398446172,0.8572625698324022,-1.7014428412874585,-15.0,-1533.0,-0.06490146229719194,21,15,50,3.3333333333333335
901,0.6770255271920089,0.848890749267476,-3.6059933407325193,30.0,-3249.0,-0.0739655518152668,5,75,30,0.4
901,0.3129855715871254,0.8467234236879017,-5.215316315205327,-50.0,-4699.0,-0.07786135650383173,15,50,100,2.0
901,0.23529411764705882,0.844105905835388,-5.894561598224195,-50.0,-5311.0,-0.06855158463812461,21,50,200,4.0
901,0.14872364039955605,0.8333115838009483,-4.2530521642619314,-30.0,-3832.0,-0.06335226701941,40,30,200,6.666666666666667
901,0.45394006659267483,0.8275692911454501,-4.681465038845727,-50.0,-4218.0,-0.094450057607755,12,50,50,1.0
901,0.24306326304106549,0.799633431085044,-3.0332963374028856,-20.0,-2733.0,-0.1011374134439693,20,20,50,2.5
901,0.7924528301886793,0.7952773446201826,-4.079911209766926,20.0,-3676.0,-0.08560518119478613,4,100,20,0.2
901,0.11653718091009989,0.7914572864321608,-0.9211986681465039,-5.0,-830.0,-0.08198185179041793,53,5,30,6.0
901,0.32297447280799113,0.7881967213114754,-4.30188679245283,-30.0,-3876.0,-0.11531556124905566,17,30,50,1.6666666666666667
901,0.8368479467258602,0.7857440600250104,-3.422863485016648,15.0,-3084.0,-0.08153831290717416,4,100,15,0.15
901,0.7436182019977803,0.7831677381648159,-4.117647058823529,20.0,-3710.0,-0.09984022229987732,5,75,20,0.26666666666666666
901,0.560488346281909,0.7655008351470365,-5.142064372918979,30.0,-4633.0,-0.129614585502135,8,50,30,0.6
901,0.2008879023307436,0.7541666666666667,-1.9644839067702553,-10.0,-1770.0,-0.12250860613203036,28,10,30,3.0
901,0.7846836847946725,0.7299194714020235,-4.355160932297447,15.0,-3924.0,-0.11778880196364543,5,75,15,0.2
901,0.41509433962264153,0.7096774193548387,-5.09433962264151,-30.0,-4590.0,-0.17221825549371275,10,30,30,1.0
901,0.26082130965593786,0.7057057057057057,-3.263041065482797,-15.0,-2940.0,-0.16505269888022775,20,15,30,2.0
901,0.316315205327414,0.6939935064935064,-4.184239733629301,-20.0,-3770.0,-0.17985288927952298,20,20,30,1.5
901,0.8723640399556049,0.6937334510150044,-3.851276359600444,10.0,-3470.0,-0.10596605790083088,4,100,10,0.1
