trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,trigger_ticks,trail_ticks
58,0.3103448275862069,3.035,14.03448275862069,-10.0,814.0,0.33727163249840814,8,10,10
58,0.29310344827586204,2.9414634146341463,13.724137931034482,-10.0,796.0,0.32892217903387866,8,20,10
58,0.29310344827586204,2.9414634146341463,13.724137931034482,-10.0,796.0,0.32892217903387866,8,30,10
58,0.39655172413793105,2.9085714285714284,17.275862068965516,-15.0,1002.0,0.3225444772984486,7,10,15
58,0.46551724137931033,2.825862068965517,18.25862068965517,-10.0,1059.0,0.31942404587865764,6,10,20
58,0.3793103448275862,2.8222222222222224,16.96551724137931,-15.0,984.0,0.3159471809311262,7,20,15
58,0.4827586206896552,2.8016666666666667,18.637931034482758,-20.0,1081.0,0.3248825272369334,6,20,20
58,0.3620689655172414,2.72972972972973,16.551724137931036,-15.0,960.0,0.30735562116484966,7,30,15
58,0.46551724137931033,2.7048387096774196,18.224137931034484,-20.0,1057.0,0.3166008162722169,6,30,20
